field_key,county_fips,county,state,m1,m2,m3,m4,m5,m6,m7,fit_r2
172,20165,Rush,Kansas,2.1393850805479477,8.275142425795343,126.39999999864744,23.29452841662845,137.66219541348403,13.074762893075487,-0.049999998733448,0.990477986266062
173,20165,Rush,Kansas,1.090199810868078,9.96012459889171,87.6702120357944,7.572804219699152,146.0490136226314,7.183711292998093,0.0499999363711913,0.9894747038860696
174,20165,Rush,Kansas,1.523797287729298,15.832445815113342,106.13502853946224,19.90580430136188,118.97295021781868,14.22253783436588,-0.0499999990130272,0.978705380612025
175,20165,Rush,Kansas,1.080057508284607,7.880037334678708,81.70521429255777,8.641462575005924,138.4538101078345,9.084999815704986,0.0128395244413277,0.9896701234111692
176,20165,Rush,Kansas,1.3526026413374046,0.1771710803297702,69.75307439279004,5.428242677910337,127.46105098405737,9.612694078682653,-0.0499999999236374,0.985165998307218
177,20083,Hodgeman,Kansas,1.7037530118507922,7.861753274679264,121.03550121317588,22.82789282804277,129.9709492610434,16.489851965699877,-0.0499999999913855,0.975834503084975
178,20047,Edwards,Kansas,2.207309659911717,3.4829661832295518,114.39999986361651,30.34878832812584,137.42976840436188,13.622906828789374,-0.0499999999894731,0.9632143018626332
179,20047,Edwards,Kansas,2.986565784288864,8.012034800618942,129.39999999961535,30.994757697283017,138.32771848229334,14.56864189631596,-0.0499999999982102,0.9843255519960328
180,20047,Edwards,Kansas,1.0468569922222433,0.4572489173993865,82.96996580200698,10.658282830930132,159.2363024058672,1.0000000007820344,0.0025087918660983,0.786388593258433
181,20047,Edwards,Kansas,2.008189516419953,7.224531585777992,132.39999999931936,23.26815327841793,141.4596892087476,14.059276100582371,-0.0499999999967349,0.984924830853002
182,20083,Hodgeman,Kansas,1.6923665434077655,11.51709536535232,94.18208877683612,12.160584530778626,150.0261370569494,5.796341136560569,0.0499999999927452,0.971205402174654
183,20047,Edwards,Kansas,2.692890401269642,0.5132345923675382,114.39999999747914,40.98159068392377,131.00552358180633,13.289400704548962,-0.0499999999825471,0.9781035770557932
184,20047,Edwards,Kansas,2.7061842956498667,5.009534630879347,132.39999999921554,28.025459304935357,142.39670863440767,11.955437816053715,-0.0499999999639715,0.9849766636313244
185,20047,Edwards,Kansas,2.6785813440488826,2.2666865998800696,135.39999998063573,28.94665896432876,141.53757188894443,12.199120779316374,-0.0499999992444514,0.9886247067022848
186,20047,Edwards,Kansas,2.189587293545938,25.202407136426327,129.39999999998787,23.995738005990663,143.67580105663282,15.26033519273328,-0.0499999999957301,0.9750164728697585
187,20047,Edwards,Kansas,1.0856364277149466,0.1000001469984223,108.39999971837932,43.19999894738957,133.19861574207337,12.934727196273428,-0.002028958108757,0.6704233565832891
188,20047,Edwards,Kansas,2.762569798044288,7.924655605332245,129.399999962913,29.3867963917886,135.7624651144138,16.601732073134873,-0.0499999999990614,0.9805385381176024
189,20047,Edwards,Kansas,1.954046567912816,9.183817374327935,117.3999999991265,27.154994893840787,130.1621824592867,18.523770654242647,-0.0499999999983842,0.92073380858228
190,20047,Edwards,Kansas,2.129944016450808,11.27050833948939,132.39999999829874,21.02146254680393,139.61279072821822,13.6698455482696,-0.0499999999861125,0.9814568252480768
191,20047,Edwards,Kansas,2.1475189699184134,11.644115015279077,117.39999999871388,43.19978312484024,144.91707846637632,14.088385936378463,0.0205866182063508,0.9817440950520822
192,20047,Edwards,Kansas,1.937101071568969,14.382148355866804,128.143386623318,20.91269536421477,137.7756053169676,13.759658512883547,-0.0499999994135449,0.9784735610803356
193,20047,Edwards,Kansas,1.8794445014378407,0.1000000105974948,114.39999999999246,43.19999999925554,134.15916133205087,14.541740777538491,-0.0250687810308425,0.9830732030817744
194,20047,Edwards,Kansas,0.998806365214302,1.0476490299803332,99.96494183379993,43.19999782385971,163.8743943176508,2.30886825354506,0.0052556031175982,0.64997465266965
195,20047,Edwards,Kansas,2.549671984264106,12.166548973031125,123.39999988549016,23.587001766672305,134.0754458610878,14.75651428718822,-0.0499999988713253,0.9656510069612112
196,20083,Hodgeman,Kansas,3.0623816061169062,2.941900067970423,114.39999999876017,43.19996515469168,139.08617977489516,10.7566544786703,-0.0496685697158789,0.9628212667308054
197,20047,Edwards,Kansas,2.874538957891964,7.479751270457635,126.3999999997348,28.379910403842803,137.5444761158201,14.40799579078753,-0.0499999999979291,0.966992390896232
198,20145,Pawnee,Kansas,1.6690239599813703,11.134475568355192,94.66584689241162,10.842415357045263,151.29428830918073,6.403583804127608,0.0499999999316979,0.984594922346258
199,20047,Edwards,Kansas,2.7168366423692287,17.42859097425008,125.52508392717104,21.895832166131743,134.09177666779024,14.416967593370016,-0.0499999998946254,0.9616280171139148
200,20047,Edwards,Kansas,1.8555586162265572,21.65165321864309,123.59942943830356,23.153982254073355,137.2453321159012,15.082150646793766,-0.0499999999976993,0.9688038963409612
201,20047,Edwards,Kansas,3.469502992459353,26.82692202157326,123.39999999862113,22.03306724734685,131.05207446131274,14.420492014053806,-0.0499999999973954,0.9125597172644284
202,20047,Edwards,Kansas,3.4167439103548496,16.921246572893097,111.39999996359631,26.16206851959939,123.06879041074026,14.30778417666038,-0.0499999997138639,0.9308790233485228
203,20047,Edwards,Kansas,1.6472318045274457,7.084949728949213,86.82868809911402,7.401863685279143,147.17332805578735,6.531075608332602,0.0274039314492239,0.9894486426515936
204,20047,Edwards,Kansas,1.9037592341379983,11.725068294491706,91.31353465006964,10.75855574308243,153.2050875554453,4.41229414190077,0.0499999999958803,0.9710494324522918
205,20083,Hodgeman,Kansas,3.102280143478568,12.387566420348548,129.39999999862886,30.769842824332837,139.70242739995413,14.936574274378192,-0.049999999999831,0.9853688420942768
206,20047,Edwards,Kansas,3.2355651277718094,8.02042899942226,114.39999999323476,32.83404091627242,136.13163927710588,12.059240746376767,-0.0499999999946855,0.967874598773341
207,20047,Edwards,Kansas,1.5178269975535772,7.851132114734643,95.2659513590492,9.999570572804478,160.31842109687983,3.330812556360168,0.0376196488854988,0.988015149976976
208,20083,Hodgeman,Kansas,4.210232704867483,20.08069446572956,129.39999982209628,27.99836943621207,141.8825193353923,13.564496052493183,-0.0499999980065442,0.9644270820430642
209,20083,Hodgeman,Kansas,1.8921213645450163,9.881881715871412,111.39999988398372,35.29398394957979,134.95979888827384,18.19037994424512,-0.0499999991599401,0.9457758097798914
210,20083,Hodgeman,Kansas,4.026144769317983,13.109947100106904,129.39999999929546,31.433256382589853,144.43621828931853,11.566608157569249,-0.049999999725301,0.9526890971632536
211,20083,Hodgeman,Kansas,2.2151183105646077,0.4740567280519649,111.39999940906844,39.61015795350004,135.00467155482616,14.045748852013226,-0.0499999999688056,0.966393872896564
212,20083,Hodgeman,Kansas,1.6935169834070218,0.1000000032345803,118.05730156862464,30.556734208709976,130.12061051856358,18.72777731348167,-0.049999999998909,0.9593748092761863
213,20083,Hodgeman,Kansas,1.3331169952678312,0.1793997941213396,34.00000043428422,34.39356346017039,117.60818258792692,4.982661802380602,-0.0142332183351952,0.938934247819444
214,20083,Hodgeman,Kansas,2.2227959002297157,2.2099042138023277,95.23000492410964,31.241887662089795,120.42331422289917,11.413176602487034,-0.049999997689814,0.9399816828389927
215,20047,Edwards,Kansas,2.9535104905051908,6.125575614294067,114.39999999262923,32.72386707996709,137.28058253377736,12.219324439443806,-0.049999999838015,0.9457333427718838
216,20083,Hodgeman,Kansas,2.625498572123717,15.226117658723991,123.39999999981868,30.18133931439314,140.869340614282,15.128964685660264,-0.0499999999998854,0.9485372472837508
217,20047,Edwards,Kansas,2.4857406340509924,19.732672706073984,123.3999999936444,26.394059801942102,134.39936605750395,16.665137629300972,-0.0499999999984578,0.9467558396322578
218,20047,Edwards,Kansas,3.056893308593289,8.45811474950391,123.39999999697903,27.80169510764513,137.45353420117996,13.479785997728728,-0.0499999999941202,0.9326392316868268
219,20083,Hodgeman,Kansas,1.8858306173206452,4.923074220582039,108.39999996031496,34.270763231389765,137.6543975430561,14.625185239694613,-0.0499999999572471,0.9521529702876088
220,20047,Edwards,Kansas,1.3091428491444483,12.818233455131567,101.7722137083758,26.73238549495296,155.6914541964643,4.94110410198029,0.0499999980540876,0.8805677953300342
221,20083,Hodgeman,Kansas,1.7198328773661808,19.158432140744345,123.80276555950223,24.071080438419955,136.9807361046407,15.637828001918471,-0.0499999999858709,0.9694001550824508
222,20083,Hodgeman,Kansas,1.56847694031682,8.312667816136168,109.44310147338751,17.118409549275878,160.21082848394624,3.1293512902768303,0.0388858158808053,0.989375937508998
223,20083,Hodgeman,Kansas,2.4547365560621377,17.751500830991986,117.04140056094334,23.049740788122183,125.63112247856876,15.187893874917382,-0.0499999999931961,0.926469577461807
224,20083,Hodgeman,Kansas,1.75427404083518,7.321304091960016,123.39999999980732,32.44441670974972,145.55454009632987,14.475979190402692,-0.0499999728243241,0.9538492021780406
225,20083,Hodgeman,Kansas,2.3130720961563647,16.970438551521877,126.39999994082623,28.89841736031078,140.79179892760115,16.530186536036798,-0.0499999995694068,0.9621387420820432
226,20083,Hodgeman,Kansas,5.093941820720444,4.817687411897047,108.3999971535577,9.500032701527932,177.99999999945825,1.0000000006507823,0.0499999997393833,0.7333076873453988
227,20083,Hodgeman,Kansas,1.5553509930944704,4.189822202156016,87.66539560266361,8.568357576445207,155.99881804517244,3.752718628012087,-0.0028475759939927,0.9801191764733868
228,20083,Hodgeman,Kansas,2.1022405928190477,10.0080038236945,111.39999993477387,26.999620079067316,125.9190831350746,15.87436104053653,-0.0499999995664322,0.9436472237434852
229,20057,Ford,Kansas,3.3193283450755526,10.491806840129144,129.39999999999964,27.82239621265012,137.5077513052463,13.319577610723734,-0.0499999999984724,0.9624576463756784
230,20057,Ford,Kansas,2.3566271772965703,17.937515343761696,123.39999997595628,25.472034163402387,134.77690888935126,15.924639131341136,-0.049999999998503,0.9468228386900234
231,20057,Ford,Kansas,2.7674717537997857,24.041874348198448,123.8762146595904,25.22048249538409,134.30754527219304,15.83715563328247,-0.0499999999865521,0.967925239828258
232,20057,Ford,Kansas,4.344342951644309,21.93168976647239,126.39999999923712,29.60487133507036,137.44492087039094,14.720978209664567,-0.0499999999984609,0.9699367284515176
233,20057,Ford,Kansas,3.4894685842006714,23.16731566245896,126.39999998235194,27.663744773264437,136.21534956426686,16.07795340841505,-0.0499999999980842,0.9719013555539396
234,20057,Ford,Kansas,2.016216065493876,18.976241816695925,123.9954596605337,24.07229707449464,136.11149830471155,15.431091953718466,-0.0499999999995426,0.9782885005350652
235,20057,Ford,Kansas,2.6442170633635507,22.377252417178337,126.39999999553886,27.252599691986607,137.09750938456168,16.62330964301775,-0.0499999999861209,0.9845994303940668
236,20057,Ford,Kansas,2.831632759652017,28.011711256109624,123.6213636043324,25.80680623412652,134.32757232486358,15.949098359770966,-0.0499999997921898,0.9791160842979092
237,20057,Ford,Kansas,2.725980718888853,25.54440015272926,122.73667255393978,23.54832970816083,133.19555915296823,14.651491051375048,-0.0499999990353359,0.979795759363111
238,20109,Logan,Kansas,1.19653345606093,0.1000000000462727,111.399998056523,27.06553987226369,122.0747570092608,19.51002125918951,-0.0487651405608537,0.9801370295664928
239,20171,Scott,Kansas,1.365748261395408,0.1000000027586278,94.3010813076294,1.9034650456894815,144.63270308431572,7.035588740012307,-0.0144884787039216,0.9711946116139968
240,20171,Scott,Kansas,1.0235586526673703,6.472094862624547,139.18760444671844,17.57250525488938,147.57257607651098,14.15603265142566,-0.0499999993136829,0.980547086751438
